ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,SortOrder,Category,SecurityGroup,SecurityType,BookValue,MarketValue,GainOrLoss,PreTaxBookYield,PreTaxMarketYield,AfterTaxBookYield,AfterTaxMarketYield,TaxEquivalentBookYield,TaxEquivalentMarketYield,Coupon,EffectiveDuration,SecuritiesAtGainNumber,SecuritiesAtGainAmount,SecuritiesAtLossNumber,SecuritiesAtLossAmount,Weight,BenchmarkWeight,BenchmarkCoupon,YTW,BenchmarkYTW,ModifiedDuration,BenchmarkModifiedDuration,Convexity,BenchmarkConvexity,DailyReturn,BenchmarkDailyReturn,MTD,BenchmarkMTD,QTD,BenchmarkQTD,YTD,BenchmarkYTD,CummReturn,BenchmarkCummReturn,BenchmarkBookYield,BenchmarkMarketYield,BenchmarkEffectiveDuration,Liability
"USTR346","2021-12-31","N","USTR",7,,,"Industrial",,2357823.89,,,,,,,,4.027,,,,,,9.73,15.51,3.666,2.86,2.41,9.96,9.32,1.71,1.63,0.26,0.21,0.03,-0.04,0.51,0.44,-0.71,-0.89,-0.71,-0.89,,,,
"USTR346","2021-12-31","N","USTR",8,,,"Utility",,799367.84,,,,,,,,3.846,,,,,,3.29,2.11,3.654,2.84,2.62,12.00,10.53,2.49,1.91,0.38,0.32,-0.67,-0.70,1.07,0.31,-1.62,-2.15,-1.62,-2.15,,,,
"USTR346","2021-12-31","N","USTR",9,,,"Finance",,1472478.64,,,,,,,,3.687,,,,,,6.09,8.09,3.319,2.41,2.08,6.57,6.35,0.76,0.80,0.10,0.11,0.16,0.00,-0.32,-0.20,-0.08,-1.05,-0.08,-1.05,,,,
"USTR346","2021-12-31","N","USTR",10,,,"MBS Pass Thru",,4413977.56,,,,,,,,2.874,,,,,,18.73,27.54,2.647,1.99,1.98,4.84,4.85,0.48,0.50,0.13,0.13,-0.07,-0.09,-0.55,-0.37,-1.07,-1.04,-1.07,-1.04,,,,
"USTR346","2021-12-31","N","USTR",11,,,"Asset Backed",,616053.04,,,,,,,,2.842,,,,,,4.25,0.30,1.209,2.04,1.10,3.03,2.20,0.15,0.09,-0.08,0.02,-0.03,-0.16,-0.42,-0.57,0.52,-0.34,0.52,-0.34,,,,
"USTR346","2021-12-31","N","USTR",12,,,"CMBS",,1240745.80,,,,,,,,3.789,,,,,,5.13,2.01,3.078,4.81,1.88,5.20,4.95,0.39,0.34,0.02,0.07,-0.15,-0.16,-0.45,-0.64,5.19,-1.16,5.19,-1.16,,,,
"USTR346","2021-12-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR346","2021-12-31","N","USTR",14,,,"CMO",,722549.21,,,,,,,,1.994,,,,,,0.23,0.00,0.000,2.12,0.00,5.98,0.00,0.57,0.00,0.00,0.00,0.47,0.00,-0.01,0.00,1.50,0.00,1.50,0.00,,,,
"USTR346","2021-12-31","N","USTR",15,,,"CLO / Other",,594654.74,,,,,,,,2.108,,,,,,3.04,0.00,0.000,2.18,0.00,4.69,0.00,0.33,0.00,-0.43,0.00,-0.31,0.00,-0.13,0.00,0.74,0.00,0.74,0.00,,,,
"USTR346","2021-12-31","N","USTR",16,,,"TOTAL",,24201934.55,,,,,,,,2.293,,,,,,100.00,100.00,2.440,1.92,1.75,6.99,6.68,0.98,0.96,0.13,0.15,-0.30,-0.26,0.05,0.01,-1.04,-1.54,-1.04,-1.54,,,,
"USTR3618","2021-12-31","N","USTR",1,,,"Cash",,2398954.93,,,,,,,,0.000,,,,,,1.77,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,1.23,0.00,1.23,0.00,,,,
"USTR3618","2021-12-31","N","USTR",2,,,"Treasury",,20506651.64,,,,,,,,0.484,,,,,,15.06,9.62,0.000,1.86,2.03,19.51,24.72,4.55,6.33,0.67,0.83,-1.62,-2.45,3.20,4.58,-6.53,-6.65,-6.53,-6.65,,,,
"USTR3618","2021-12-31","N","USTR",3,,,"Agency",,1197681.67,,,,,,,,4.396,,,,,,0.88,0.00,0.000,3.09,0.00,14.94,0.00,2.90,0.00,0.51,0.00,-0.65,0.00,1.13,0.00,3.64,0.00,3.64,0.00,,,,
"USTR3618","2021-12-31","N","USTR",4,,,"Local Authority",,1003315.53,,,,,,,,6.765,,,,,,0.74,0.00,0.000,3.19,0.00,12.60,0.00,2.15,0.00,0.12,0.00,-1.41,0.00,0.52,0.00,-0.28,0.00,-0.28,0.00,,,,
"USTR3618","2021-12-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR3618","2021-12-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR3618","2021-12-31","N","USTR",7,,,"Industrial",,45215853.18,,,,,,,,3.496,,,,,,33.35,62.69,3.329,2.30,1.95,10.35,8.21,1.85,1.22,0.24,0.18,-0.10,-0.01,0.52,0.27,-2.00,-2.08,-2.00,-2.08,,,,
"USTR3618","2021-12-31","N","USTR",8,,,"Utility",,18030812.34,,,,,,,,3.863,,,,,,13.28,12.48,4.162,2.53,2.56,10.39,10.21,1.79,1.66,0.36,0.30,-0.83,-0.63,-0.09,0.20,-2.09,-2.12,-2.09,-2.12,,,,
"USTR3618","2021-12-31","N","USTR",9,,,"Finance",,35920720.62,,,,,,,,3.336,,,,,,26.52,15.20,3.658,1.91,2.03,5.94,8.08,0.68,1.21,0.12,0.17,0.01,-0.10,-0.24,0.16,-0.99,-1.58,-0.99,-1.58,,,,
"USTR3618","2021-12-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,-0.36,0.00,1.04,0.00,1.04,0.00,,,,
"USTR3618","2021-12-31","N","USTR",11,,,"Asset Backed",,1389969.50,,,,,,,,1.765,,,,,,1.03,0.00,0.000,2.16,0.00,3.72,0.00,0.15,0.00,-0.03,0.00,-0.46,0.00,-0.87,0.00,0.30,0.00,0.30,0.00,,,,
"USTR3618","2021-12-31","N","USTR",12,,,"CMBS",,6331890.02,,,,,,,,3.644,,,,,,4.68,0.00,0.000,3.45,0.00,6.03,0.00,0.47,0.00,-0.04,0.00,-0.44,0.00,-0.24,0.00,4.12,0.00,4.12,0.00,,,,
"USTR3618","2021-12-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR3618","2021-12-31","N","USTR",14,,,"CMO",,1084566.08,,,,,,,,3.270,,,,,,0.81,0.00,0.000,2.06,0.00,4.76,0.00,0.28,0.00,-0.50,0.00,-0.42,0.00,-0.42,0.00,1.46,0.00,1.46,0.00,,,,
"USTR3618","2021-12-31","N","USTR",15,,,"CLO / Other",,2548389.08,,,,,,,,1.478,,,,,,1.88,0.00,0.000,1.46,0.00,4.80,0.00,0.25,0.00,0.23,0.00,0.39,0.00,0.42,0.00,0.42,0.00,0.42,0.00,,,,
"USTR3618","2021-12-31","N","USTR",16,,,"TOTAL",,135628804.60,,,,,,,,2.967,,,,,,100.00,100.00,3.163,2.17,2.05,10.03,10.03,1.79,1.76,0.26,0.26,-0.42,-0.34,0.53,0.66,-1.93,-2.25,-1.93,-2.25,,,,
"USTR3716","2021-12-31","N","USTR",1,,,"Cash",,631873.44,,,,,,,,0.000,,,,,,0.85,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,1.26,0.00,1.26,0.00,,,,
"USTR3716","2021-12-31","N","USTR",2,,,"Treasury",,2107696.81,,,,,,,,1.985,,,,,,2.31,0.00,0.000,1.89,0.00,22.21,0.00,5.99,0.00,0.63,0.00,-2.20,0.00,3.58,0.00,-6.53,0.00,-6.53,0.00,,,,
"USTR3716","2021-12-31","N","USTR",3,,,"Agency",,3046755.38,,,,,,,,3.954,,,,,,3.35,0.56,3.428,3.17,2.93,16.32,13.86,3.56,2.48,0.41,0.51,-0.41,-0.66,1.44,1.32,1.39,-2.30,1.39,-2.30,,,,
"USTR3716","2021-12-31","N","USTR",4,,,"Local Authority",,3011912.09,,,,,,,,5.822,,,,,,3.31,5.26,5.142,2.91,2.73,14.50,11.94,3.04,2.36,0.26,0.23,-1.75,-1.53,0.66,0.84,-0.19,1.79,-0.19,1.79,,,,
"USTR3716","2021-12-31","N","USTR",5,,,"Sovereign",,3439354.24,,,,,,,,4.027,,,,,,3.78,4.97,4.389,3.62,3.44,14.90,14.97,2.98,3.39,0.22,0.08,1.99,2.00,3.23,3.24,-5.92,-4.54,-5.92,-4.54,,,,
"USTR3716","2021-12-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,0.12,4.299,0.00,1.98,0.00,12.91,0.00,2.13,0.00,0.53,0.00,-0.62,0.00,1.53,0.00,-2.97,0.00,-2.97,,,,
"USTR3716","2021-12-31","N","USTR",7,,,"Industrial",,46221012.59,,,,,,,,4.071,,,,,,50.74,63.12,4.305,3.11,3.12,15.03,15.02,3.03,3.19,0.45,0.41,-0.22,-0.31,1.44,1.63,-0.48,-0.80,-0.48,-0.80,,,,
"USTR3716","2021-12-31","N","USTR",8,,,"Utility",,17259131.08,,,,,,,,4.248,,,,,,18.93,10.58,4.296,3.16,3.10,15.42,15.02,3.24,3.10,0.52,0.52,-1.23,-1.19,0.98,1.02,-2.14,-2.43,-2.14,-2.43,,,,
"USTR3716","2021-12-31","N","USTR",9,,,"Finance",,15360587.99,,,,,,,,3.552,,,,,,16.88,15.39,4.454,3.00,3.02,13.17,14.15,2.33,2.75,0.37,0.40,-0.14,-0.39,1.09,1.10,-0.11,-1.58,-0.11,-1.58,,,,
"USTR3716","2021-12-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR3716","2021-12-31","N","USTR",11,,,"Asset Backed",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR3716","2021-12-31","N","USTR",12,,,"CMBS",,102.93,,,,,,,,2.500,,,,,,0.00,0.00,0.000,1.79,0.00,1.83,0.00,0.04,0.00,0.01,0.00,-0.10,0.00,-0.54,0.00,-1.95,0.00,-1.95,0.00,,,,
"USTR3716","2021-12-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR3716","2021-12-31","N","USTR",14,,,"CMO",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR3716","2021-12-31","N","USTR",15,,,"CLO / Other",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR3716","2021-12-31","N","USTR",16,,,"TOTAL",,91078426.54,,,,,,,,3.993,,,,,,100.15,100.00,4.366,3.07,3.10,14.87,14.71,3.01,3.07,0.44,0.40,-0.44,-0.37,1.43,1.52,-0.81,-1.18,-0.81,-1.18,,,,
"USTR3717","2021-12-31","N","USTR",1,,,"Cash",,366411.61,,,,,,,,0.000,,,,,,1.74,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,1.22,0.00,1.22,0.00,,,,
"USTR3717","2021-12-31","N","USTR",2,,,"Treasury",,4337283.30,,,,,,,,0.354,,,,,,20.40,15.42,0.000,1.97,1.99,21.83,26.26,5.23,7.13,0.76,0.76,-2.02,-2.59,4.11,5.37,-7.28,-6.21,-7.28,-6.21,,,,
"USTR3717","2021-12-31","N","USTR",3,,,"Agency",,318231.65,,,,,,,,3.508,,,,,,1.50,0.00,0.000,2.57,0.00,11.23,0.00,1.99,0.00,0.34,0.00,-0.40,0.00,0.37,0.00,0.71,0.00,0.71,0.00,,,,
"USTR3717","2021-12-31","N","USTR",4,,,"Local Authority",,135688.90,,,,,,,,7.300,,,,,,0.64,0.00,0.000,3.06,0.00,11.51,0.00,1.75,0.00,0.08,0.00,-0.79,0.00,0.95,0.00,0.04,0.00,0.04,0.00,,,,
"USTR3717","2021-12-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR3717","2021-12-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR3717","2021-12-31","N","USTR",7,,,"Industrial",,6823159.55,,,,,,,,3.467,,,,,,32.25,58.77,3.329,2.31,1.96,10.47,8.42,1.89,1.30,0.24,0.19,-0.06,-0.04,0.54,0.32,-2.29,-2.17,-2.29,-2.17,,,,
"USTR3717","2021-12-31","N","USTR",8,,,"Utility",,3487528.53,,,,,,,,3.814,,,,,,16.48,11.69,4.129,2.44,2.57,9.67,10.53,1.61,1.78,0.28,0.32,-0.79,-0.68,-0.04,0.25,-2.18,-2.22,-2.18,-2.22,,,,
"USTR3717","2021-12-31","N","USTR",9,,,"Finance",,5016567.28,,,,,,,,3.320,,,,,,23.74,14.12,3.640,2.08,2.02,6.83,8.26,0.82,1.29,0.12,0.18,-0.03,-0.12,-0.16,0.19,-0.96,-1.60,-0.96,-1.60,,,,
"USTR3717","2021-12-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,1.95,0.00,1.95,0.00,,,,
"USTR3717","2021-12-31","N","USTR",11,,,"Asset Backed",,55300.47,,,,,,,,3.250,,,,,,0.26,0.00,0.000,3.12,0.00,3.73,0.00,0.15,0.00,-0.31,0.00,-0.02,0.00,-0.02,0.00,-0.02,0.00,-0.02,0.00,,,,
"USTR3717","2021-12-31","N","USTR",12,,,"CMBS",,629424.80,,,,,,,,3.341,,,,,,2.98,0.00,0.000,2.60,0.00,4.89,0.00,0.34,0.00,-0.06,0.00,-0.24,0.00,-0.28,0.00,2.18,0.00,2.18,0.00,,,,
"USTR3717","2021-12-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR3717","2021-12-31","N","USTR",14,,,"CMO",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.01,0.00,2.01,0.00,,,,
"USTR3717","2021-12-31","N","USTR",15,,,"CLO / Other",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR3717","2021-12-31","N","USTR",16,,,"TOTAL",,21169596.09,,,,,,,,2.812,,,,,,100.00,100.00,2.953,2.19,2.04,11.45,11.40,2.19,2.25,0.31,0.29,-0.59,-0.53,0.90,1.07,-2.51,-2.55,-2.51,-2.55,,,,
"USTR3773","2021-12-31","N","USTR",1,,,"Cash",,117121.77,,,,,,,,0.000,,,,,,1.56,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,1.26,0.00,1.26,0.00,,,,
"USTR3773","2021-12-31","N","USTR",2,,,"Treasury",,11469751.00,,,,,,,,1.640,,,,,,29.85,38.88,1.580,1.49,1.23,10.46,6.97,1.74,1.07,0.22,0.15,-0.76,-0.51,1.05,0.18,-3.14,-2.32,-3.14,-2.32,,,,
"USTR3773","2021-12-31","N","USTR",3,,,"Agency",,118933.78,,,,,,,,5.000,,,,,,0.32,2.17,1.738,3.27,1.18,16.10,4.09,3.54,0.35,0.66,0.05,-1.96,-0.29,0.93,-0.53,2.90,-1.27,2.90,-1.27,,,,
"USTR3773","2021-12-31","N","USTR",4,,,"Local Authority",,0.00,,,,,,,,0.000,,,,,,0.00,0.97,4.082,0.00,2.22,0.00,9.01,0.00,1.57,0.00,0.15,0.00,-1.06,0.00,0.26,0.00,0.66,0.00,0.66,,,,
"USTR3773","2021-12-31","N","USTR",5,,,"Sovereign",,25513.17,,,,,,,,4.000,,,,,,0.07,1.04,4.166,0.93,2.72,1.69,10.36,0.04,2.00,0.02,0.03,0.29,1.30,-0.54,1.77,-0.13,-2.98,-0.13,-2.98,,,,
"USTR3773","2021-12-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,1.39,1.473,0.00,1.08,0.00,3.75,0.00,0.22,0.00,0.01,0.00,-0.27,0.00,-0.63,0.00,-1.28,0.00,-1.28,,,,
"USTR3773","2021-12-31","N","USTR",7,,,"Industrial",,4079800.15,,,,,,,,4.020,,,,,,11.06,15.51,3.666,2.69,2.41,8.79,9.32,1.46,1.63,0.22,0.21,0.09,-0.04,0.33,0.44,0.03,-0.89,0.03,-0.89,,,,
"USTR3773","2021-12-31","N","USTR",8,,,"Utility",,1367263.47,,,,,,,,3.797,,,,,,3.70,2.11,3.654,2.42,2.62,8.52,10.53,1.63,1.91,0.25,0.32,-0.22,-0.70,0.61,0.31,-0.24,-2.15,-0.24,-2.15,,,,
"USTR3773","2021-12-31","N","USTR",9,,,"Finance",,3073047.19,,,,,,,,3.542,,,,,,8.34,8.09,3.319,2.37,2.08,6.32,6.35,0.70,0.80,0.09,0.11,0.20,0.00,-0.31,-0.20,0.05,-1.05,0.05,-1.05,,,,
"USTR3773","2021-12-31","N","USTR",10,,,"MBS Pass Thru",,6231011.30,,,,,,,,2.714,,,,,,16.90,27.54,2.647,1.87,1.98,4.55,4.85,0.42,0.50,0.12,0.13,-0.08,-0.09,-0.54,-0.37,-0.89,-1.04,-0.89,-1.04,,,,
"USTR3773","2021-12-31","N","USTR",11,,,"Asset Backed",,2707174.29,,,,,,,,3.465,,,,,,7.35,0.30,1.209,2.66,1.10,2.42,2.20,0.09,0.09,0.02,0.02,0.00,-0.16,-0.25,-0.57,1.24,-0.34,1.24,-0.34,,,,
"USTR3773","2021-12-31","N","USTR",12,,,"CMBS",,3877945.88,,,,,,,,3.725,,,,,,10.54,2.01,3.078,4.20,1.88,4.37,4.95,0.26,0.34,-0.03,0.07,-0.17,-0.16,-0.50,-0.64,7.19,-1.16,7.19,-1.16,,,,
"USTR3773","2021-12-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR3773","2021-12-31","N","USTR",14,,,"CMO",,1870112.08,,,,,,,,2.040,,,,,,5.07,0.00,0.000,2.03,0.00,5.64,0.00,0.49,0.00,0.20,0.00,0.24,0.00,-0.35,0.00,2.25,0.00,2.25,0.00,,,,
"USTR3773","2021-12-31","N","USTR",15,,,"CLO / Other",,1925293.80,,,,,,,,2.165,,,,,,5.24,0.00,0.000,2.41,0.00,5.28,0.00,0.38,0.00,-0.20,0.00,-0.01,0.00,0.23,0.00,0.75,0.00,0.75,0.00,,,,
"USTR3773","2021-12-31","N","USTR",16,,,"TOTAL",,36862967.89,,,,,,,,2.732,,,,,,100.00,100.00,2.440,2.24,1.75,7.09,6.68,0.98,0.96,0.13,0.15,-0.24,-0.26,0.19,0.01,0.10,-1.54,0.10,-1.54,,,,
"USTR3774","2021-12-31","N","USTR",1,,,"Cash",,512627.83,,,,,,,,0.000,,,,,,1.86,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,1.26,0.00,1.26,0.00,,,,
"USTR3774","2021-12-31","N","USTR",2,,,"Treasury",,11011390.52,,,,,,,,1.535,,,,,,28.52,38.88,1.580,1.51,1.23,10.89,6.97,1.91,1.07,0.26,0.15,-0.79,-0.51,1.06,0.18,-2.80,-2.32,-2.80,-2.32,,,,
"USTR3774","2021-12-31","N","USTR",3,,,"Agency",,125541.21,,,,,,,,5.000,,,,,,0.33,2.17,1.738,3.27,1.18,16.10,4.09,3.54,0.35,0.66,0.05,-1.96,-0.29,0.93,-0.53,2.90,-1.27,2.90,-1.27,,,,
"USTR3774","2021-12-31","N","USTR",4,,,"Local Authority",,0.00,,,,,,,,0.000,,,,,,0.00,0.97,4.082,0.00,2.22,0.00,9.01,0.00,1.57,0.00,0.15,0.00,-1.06,0.00,0.26,0.00,0.66,0.00,0.66,,,,
"USTR3774","2021-12-31","N","USTR",5,,,"Sovereign",,34017.56,,,,,,,,4.000,,,,,,0.09,1.04,4.166,0.93,2.72,1.69,10.36,0.04,2.00,0.02,0.03,0.29,1.30,-0.54,1.77,-0.13,-2.98,-0.13,-2.98,,,,
"USTR3774","2021-12-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,1.39,1.473,0.00,1.08,0.00,3.75,0.00,0.22,0.00,0.01,0.00,-0.27,0.00,-0.63,0.00,-1.28,0.00,-1.28,,,,
"USTR3774","2021-12-31","N","USTR",7,,,"Industrial",,4328602.70,,,,,,,,4.035,,,,,,11.41,15.51,3.666,2.68,2.41,8.71,9.32,1.44,1.63,0.21,0.21,0.09,-0.04,0.31,0.44,0.03,-0.89,0.03,-0.89,,,,
"USTR3774","2021-12-31","N","USTR",8,,,"Utility",,1430654.63,,,,,,,,3.791,,,,,,3.77,2.11,3.654,2.42,2.62,8.54,10.53,1.63,1.91,0.25,0.32,-0.23,-0.70,0.61,0.31,-0.29,-2.15,-0.29,-2.15,,,,
"USTR3774","2021-12-31","N","USTR",9,,,"Finance",,3238549.20,,,,,,,,3.550,,,,,,8.55,8.09,3.319,2.37,2.08,6.32,6.35,0.70,0.80,0.09,0.11,0.20,0.00,-0.31,-0.20,0.03,-1.05,0.03,-1.05,,,,
"USTR3774","2021-12-31","N","USTR",10,,,"MBS Pass Thru",,6338513.08,,,,,,,,2.739,,,,,,16.73,27.54,2.647,1.84,1.98,4.45,4.85,0.41,0.50,0.12,0.13,-0.06,-0.09,-0.52,-0.37,-0.86,-1.04,-0.86,-1.04,,,,
"USTR3774","2021-12-31","N","USTR",11,,,"Asset Backed",,3003570.82,,,,,,,,3.472,,,,,,7.93,0.30,1.209,2.60,1.10,2.31,2.20,0.09,0.09,0.02,0.02,-0.01,-0.16,-0.25,-0.57,1.25,-0.34,1.25,-0.34,,,,
"USTR3774","2021-12-31","N","USTR",12,,,"CMBS",,3941469.67,,,,,,,,3.749,,,,,,10.42,2.01,3.078,4.25,1.88,4.35,4.95,0.26,0.34,-0.03,0.07,-0.16,-0.16,-0.50,-0.64,7.32,-1.16,7.32,-1.16,,,,
"USTR3774","2021-12-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR3774","2021-12-31","N","USTR",14,,,"CMO",,1943438.93,,,,,,,,2.039,,,,,,5.12,0.00,0.000,2.02,0.00,5.65,0.00,0.49,0.00,0.21,0.00,0.24,0.00,-0.35,0.00,2.14,0.00,2.14,0.00,,,,
"USTR3774","2021-12-31","N","USTR",15,,,"CLO / Other",,1990526.11,,,,,,,,2.168,,,,,,5.27,0.00,0.000,2.41,0.00,5.32,0.00,0.39,0.00,-0.20,0.00,0.00,0.00,0.23,0.00,0.66,0.00,0.66,0.00,,,,
"USTR3774","2021-12-31","N","USTR",16,,,"TOTAL",,37898902.26,,,,,,,,2.715,,,,,,100.00,100.00,2.440,2.24,1.75,7.02,6.68,1.00,0.96,0.14,0.15,-0.23,-0.26,0.18,0.01,0.21,-1.54,0.21,-1.54,,,,
"USTR3841","2021-12-31","N","USTR",1,,,"Cash",,2013315.51,,,,,,,,0.000,,,,,,2.94,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,1.26,0.00,1.26,0.00,,,,
"USTR3841","2021-12-31","N","USTR",2,,,"Treasury",,14597427.00,,,,,,,,0.309,,,,,,21.15,16.62,0.000,2.02,2.00,22.46,26.02,5.39,7.01,0.79,0.77,-2.15,-2.56,3.99,5.25,-6.46,-6.29,-6.46,-6.29,,,,
"USTR3841","2021-12-31","N","USTR",3,,,"Agency",,412792.22,,,,,,,,4.566,,,,,,0.60,0.00,0.000,3.17,0.00,14.94,0.00,2.93,0.00,0.45,0.00,-1.13,0.00,0.89,0.00,2.73,0.00,2.73,0.00,,,,
"USTR3841","2021-12-31","N","USTR",4,,,"Local Authority",,612503.91,,,,,,,,6.846,,,,,,0.89,0.00,0.000,3.17,0.00,12.44,0.00,2.09,0.00,0.12,0.00,-1.32,0.00,0.58,0.00,-0.23,0.00,-0.23,0.00,,,,
"USTR3841","2021-12-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR3841","2021-12-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR3841","2021-12-31","N","USTR",7,,,"Industrial",,22179179.47,,,,,,,,3.462,,,,,,32.29,57.57,3.418,2.39,2.06,11.37,9.20,2.13,1.48,0.27,0.22,-0.20,-0.08,0.69,0.46,-2.24,-2.36,-2.24,-2.36,,,,
"USTR3841","2021-12-31","N","USTR",8,,,"Utility",,10209776.10,,,,,,,,3.710,,,,,,14.85,12.12,4.179,2.53,2.64,11.16,11.12,2.05,1.93,0.36,0.34,-0.92,-0.74,0.21,0.32,-2.40,-2.34,-2.40,-2.34,,,,
"USTR3841","2021-12-31","N","USTR",9,,,"Finance",,13835312.31,,,,,,,,3.261,,,,,,20.17,13.70,3.689,2.14,2.11,7.22,9.05,0.90,1.48,0.13,0.20,-0.05,-0.15,-0.20,0.29,-1.61,-1.77,-1.61,-1.77,,,,
