ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,SortOrder,Category,Description,Value,BenchmarkValue
"USTR151582","2020-12-31","N","USTR",10,"USTR Account Profile","Inception Date","Oct 31 2018 12:00AM",""
"USTR151582","2020-12-31","N","USTR",11,"USTR Account Profile","Mandate","Intermediate Government Credit",""
"USTR151582","2020-12-31","N","USTR",12,"USTR Account Profile","Market Yield",2.054,""
"USTR151582","2020-12-31","N","USTR",13,"USTR Account Profile","Convexity",0.288,""
"USTR151582","2020-12-31","N","USTR",1,"USTR Attribution Summary","Annualized standard Deviation (Volatility) (%)",2.228,""
"USTR151582","2020-12-31","N","USTR",2,"USTR Attribution Summary","Minimum Periodic Return (%)",-0.544,""
"USTR151582","2020-12-31","N","USTR",3,"USTR Attribution Summary","Maximum Periodic Return (%)",1.529,""
"USTR151582","2020-12-31","N","USTR",4,"USTR Attribution Summary","Beta (Sensitivity to Benchmark)",0.935,""
"USTR151582","2020-12-31","N","USTR",5,"USTR Attribution Summary","R-Squared (%)",90.302,""
"USTR151582","2020-12-31","N","USTR",6,"USTR Attribution Summary","Correlation (%)",95.027,""
"USTR151582","2020-12-31","N","USTR",7,"USTR Attribution Summary","Annualized Tracking Error (bp)",34.588,""
"USTR151582","2020-12-31","N","USTR",8,"USTR Attribution Summary","Shortfall Frequency (%)",50,""
"USTR151582","2020-12-31","N","USTR",9,"USTR Attribution Summary","Average Shortfall (bp)",8.466,""
"USTR151582","2020-12-31","N","USTR",10,"USTR Attribution Summary","Downside Capture Ratio (%)",107.99,100
"USTR151582","2020-12-31","N","USTR",11,"USTR Attribution Summary","Annualized Total Return (%)",6.858,""
"USTR151582","2020-12-31","N","USTR",12,"USTR Attribution Summary","Average Periodic Return (bp)",55.622,""
"USTR151582","2020-12-31","N","USTR",13,"USTR Attribution Summary","Cumulative Total Return (%)",15.455,""
"USTR151582","2020-12-31","N","USTR",14,"USTR Attribution Summary","Excess Return Frequency (%)",50,""
"USTR151582","2020-12-31","N","USTR",15,"USTR Attribution Summary","Average Excess Return (bp)",6.743,""
"USTR151582","2020-12-31","N","USTR",16,"USTR Attribution Summary","Upside Capture Ratio (%)",99.23,100
"USTR151582","2020-12-31","N","USTR",17,"USTR Attribution Summary","Sharpe Ratio",2.318,""
"USTR151582","2020-12-31","N","USTR",18,"USTR Attribution Summary","Information Ratio",-0.315,""
"USTR151582","2020-12-31","N","USTR",1,"USTRCreditQualityBreakdown","AAA",69.932,63.815
"USTR151582","2020-12-31","N","USTR",2,"USTRCreditQualityBreakdown","AA",0.201,3.929
"USTR151582","2020-12-31","N","USTR",3,"USTRCreditQualityBreakdown","A",9.1,14.946
"USTR151582","2020-12-31","N","USTR",4,"USTRCreditQualityBreakdown","BBB",19.707,17.311
"USTR151582","2020-12-31","N","USTR",5,"USTRCreditQualityBreakdown","BB",0.142,0
"USTR151582","2020-12-31","N","USTR",6,"USTRCreditQualityBreakdown","B",0,0
"USTR151582","2020-12-31","N","USTR",7,"USTRCreditQualityBreakdown","CCC",0,0
"USTR151582","2020-12-31","N","USTR",8,"USTRCreditQualityBreakdown","CC",0,0
"USTR151582","2020-12-31","N","USTR",9,"USTRCreditQualityBreakdown","C",0,0
"USTR151582","2020-12-31","N","USTR",10,"USTRCreditQualityBreakdown","D",0,0
"USTR151582","2020-12-31","N","USTR",11,"USTRCreditQualityBreakdown","Not Rated        ",0,0
"USTR151582","2020-12-31","N","USTR",1,"USTRCMaturityExposure","0-1",11.525,0
"USTR151582","2020-12-31","N","USTR",2,"USTRCMaturityExposure","1-3",20.308,35.733
"USTR151582","2020-12-31","N","USTR",3,"USTRCMaturityExposure","3-5",29.224,28.477
"USTR151582","2020-12-31","N","USTR",4,"USTRCMaturityExposure","5-7",15.539,18.204
"USTR151582","2020-12-31","N","USTR",5,"USTRCMaturityExposure","7-10",20.368,17.586
"USTR151582","2020-12-31","N","USTR",6,"USTRCMaturityExposure","10-20",2.119,0
"USTR151582","2020-12-31","N","USTR",7,"USTRCMaturityExposure",20,0,0
"USTR151582","2020-12-31","N","USTR",1,"USTRSectorAllocation","Treasury",68.515,57.347
"USTR151582","2020-12-31","N","USTR",2,"USTRSectorAllocation","Agency",0,4.677
"USTR151582","2020-12-31","N","USTR",3,"USTRSectorAllocation","Local Authority",0,0.815
"USTR151582","2020-12-31","N","USTR",4,"USTRSectorAllocation","Sovereign",0,1.066
"USTR151582","2020-12-31","N","USTR",5,"USTRSectorAllocation","Supra-national",0,2.893
"USTR151582","2020-12-31","N","USTR",6,"USTRSectorAllocation","Industrial",15.852,18.535
"USTR151582","2020-12-31","N","USTR",7,"USTRSectorAllocation","Utility",2.91,1.834
"USTR151582","2020-12-31","N","USTR",8,"USTRSectorAllocation","Finance",8.373,12.833
"USTR151582","2020-12-31","N","USTR",9,"USTRSectorAllocation","MBS Pass thru",0.117,0
"USTR151582","2020-12-31","N","USTR",10,"USTRSectorAllocation","Asset Backed",2.194,0
"USTR151582","2020-12-31","N","USTR",11,"USTRSectorAllocation","CMBS",1.123,0
"USTR151582","2020-12-31","N","USTR",12,"USTRSectorAllocation","Covered",0,0
"USTR151582","2020-12-31","N","USTR",13,"USTRSectorAllocation","Other",0,0
"USTR151582","2020-12-31","N","USTR",14,"USTRSectorAllocation","CMO",0,0
"USTR153960","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR153960","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR153960","2020-12-31","N","USTR",3,"USTR Account Profile","Yield to Worst (%)",1.77,1.679
"USTR153960","2020-12-31","N","USTR",4,"USTR Account Profile","Number of Issues",162,11790
"USTR153960","2020-12-31","N","USTR",5,"USTR Account Profile","Benchmark Name","Kuehne + Nagel Pension Plan 0-30+ RL Inv Benchmark",""
"USTR153960","2020-12-31","N","USTR",6,"USTR Account Profile","Quality","Investment Grade Only","Investment Grade Only"
"USTR153960","2020-12-31","N","USTR",7,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark"
"USTR153960","2020-12-31","N","USTR",8,"USTR Account Profile","Risk Controls","Max 5% allocation to individual non-Treasury issuers",""
"USTR153960","2020-12-31","N","USTR",9,"USTR Account Profile","Modified Duration",13.116,13.329
"USTR153960","2020-12-31","N","USTR",10,"USTR Account Profile","Market Value",6.594,7.959
"USTR153960","2020-12-31","N","USTR",11,"USTR Account Profile","Inception Date","Sep 30 2018 12:00AM",""
"USTR153960","2020-12-31","N","USTR",12,"USTR Account Profile","Mandate","Liability Driven Investing",""
"USTR153960","2020-12-31","N","USTR",13,"USTR Account Profile","Market Yield",2.761,2.75
"USTR153960","2020-12-31","N","USTR",14,"USTR Account Profile","Convexity",2.745,2.806
"USTR153960","2020-12-31","N","USTR",1,"USTR Attribution Summary","Annualized standard Deviation (Volatility) (%)",8.803,8.778
"USTR153960","2020-12-31","N","USTR",2,"USTR Attribution Summary","Minimum Periodic Return (%)",-2.956,-3.091
"USTR153960","2020-12-31","N","USTR",3,"USTR Attribution Summary","Maximum Periodic Return (%)",7.238,6.968
"USTR153960","2020-12-31","N","USTR",4,"USTR Attribution Summary","Beta (Sensitivity to Benchmark)",0.961,""
"USTR153960","2020-12-31","N","USTR",5,"USTR Attribution Summary","R-Squared (%)",91.917,""
"USTR153960","2020-12-31","N","USTR",6,"USTR Attribution Summary","Correlation (%)",95.873,""
"USTR153960","2020-12-31","N","USTR",7,"USTR Attribution Summary","Annualized Tracking Error (bp)",82.425,""
"USTR153960","2020-12-31","N","USTR",8,"USTR Attribution Summary","Shortfall Frequency (%)",44.444,""
"USTR153960","2020-12-31","N","USTR",9,"USTR Attribution Summary","Average Shortfall (bp)",18.935,""
"USTR153960","2020-12-31","N","USTR",10,"USTR Attribution Summary","Downside Capture Ratio (%)",97.494,100
"USTR153960","2020-12-31","N","USTR",11,"USTR Attribution Summary","Annualized Total Return (%)",14.291,14.194
"USTR153960","2020-12-31","N","USTR",12,"USTR Attribution Summary","Average Periodic Return (bp)",114.991,114.258
"USTR153960","2020-12-31","N","USTR",13,"USTR Attribution Summary","Cumulative Total Return (%)",35.061,34.801
"USTR153960","2020-12-31","N","USTR",14,"USTR Attribution Summary","Excess Return Frequency (%)",55.556,""
"USTR153960","2020-12-31","N","USTR",15,"USTR Attribution Summary","Average Excess Return (bp)",16.468,""
"USTR153960","2020-12-31","N","USTR",16,"USTR Attribution Summary","Upside Capture Ratio (%)",99.558,100
"USTR153960","2020-12-31","N","USTR",17,"USTR Attribution Summary","Sharpe Ratio",1.432,1.425
"USTR153960","2020-12-31","N","USTR",18,"USTR Attribution Summary","Information Ratio",0.119,""
"USTR153960","2020-12-31","N","USTR",1,"USTRCreditQualityBreakdown","AAA",27.926,23.685
"USTR153960","2020-12-31","N","USTR",2,"USTRCreditQualityBreakdown","AA",12.199,20.173
"USTR153960","2020-12-31","N","USTR",3,"USTRCreditQualityBreakdown","A",48.225,56.142
"USTR153960","2020-12-31","N","USTR",4,"USTRCreditQualityBreakdown","BBB",11.466,0
"USTR153960","2020-12-31","N","USTR",5,"USTRCreditQualityBreakdown","BB",0,0
"USTR153960","2020-12-31","N","USTR",6,"USTRCreditQualityBreakdown","B",0,0
"USTR153960","2020-12-31","N","USTR",7,"USTRCreditQualityBreakdown","CCC",0,0
"USTR153960","2020-12-31","N","USTR",8,"USTRCreditQualityBreakdown","CC",0,0
"USTR153960","2020-12-31","N","USTR",9,"USTRCreditQualityBreakdown","C",0,0
"USTR153960","2020-12-31","N","USTR",10,"USTRCreditQualityBreakdown","D",0,0
"USTR153960","2020-12-31","N","USTR",11,"USTRCreditQualityBreakdown","Not Rated        ",0,0
"USTR153960","2020-12-31","N","USTR",1,"USTRCMaturityExposure","0-1",1.702,0.487
"USTR153960","2020-12-31","N","USTR",2,"USTRCMaturityExposure","1-3",8.257,9.5
"USTR153960","2020-12-31","N","USTR",3,"USTRCMaturityExposure","3-5",7.925,7.795
"USTR153960","2020-12-31","N","USTR",4,"USTRCMaturityExposure","5-7",14.471,7.637
"USTR153960","2020-12-31","N","USTR",5,"USTRCMaturityExposure","7-10",10.924,12.025
"USTR153960","2020-12-31","N","USTR",6,"USTRCMaturityExposure","10-20",9.74,21.312
"USTR153960","2020-12-31","N","USTR",7,"USTRCMaturityExposure",20,46.798,41.244
"USTR153960","2020-12-31","N","USTR",1,"USTRSectorAllocation","Treasury",25.279,19.776
"USTR153960","2020-12-31","N","USTR",2,"USTRSectorAllocation","Agency",1.707,0
"USTR153960","2020-12-31","N","USTR",3,"USTRSectorAllocation","Local Authority",0.469,0.019
"USTR153960","2020-12-31","N","USTR",4,"USTRSectorAllocation","Sovereign",0,0
"USTR153960","2020-12-31","N","USTR",5,"USTRSectorAllocation","Supra-national",0,0
"USTR153960","2020-12-31","N","USTR",6,"USTRSectorAllocation","Industrial",28.016,55.592
"USTR153960","2020-12-31","N","USTR",7,"USTRSectorAllocation","Utility",15.79,11.919
"USTR153960","2020-12-31","N","USTR",8,"USTRSectorAllocation","Finance",23.761,12.696
"USTR153960","2020-12-31","N","USTR",9,"USTRSectorAllocation","MBS Pass thru",1.333,0
"USTR153960","2020-12-31","N","USTR",10,"USTRSectorAllocation","Asset Backed",0.371,0
"USTR153960","2020-12-31","N","USTR",11,"USTRSectorAllocation","CMBS",3.09,0
"USTR153960","2020-12-31","N","USTR",12,"USTRSectorAllocation","Covered",0,0
"USTR153960","2020-12-31","N","USTR",13,"USTRSectorAllocation","Other",0,0
"USTR153960","2020-12-31","N","USTR",14,"USTRSectorAllocation","CMO",0,0
"USTR153969","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR153969","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR153969","2020-12-31","N","USTR",3,"USTR Account Profile","Yield to Worst (%)",5.291,""
"USTR153969","2020-12-31","N","USTR",4,"USTR Account Profile","Number of Issues",154,""
"USTR153969","2020-12-31","N","USTR",5,"USTR Account Profile","Benchmark Name","Barclays High Yield Index",""
"USTR153969","2020-12-31","N","USTR",6,"USTR Account Profile","Quality","Investment Grade and High Yield",""
"USTR153969","2020-12-31","N","USTR",7,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark"
"USTR153969","2020-12-31","N","USTR",8,"USTR Account Profile","Risk Controls","Max 5% allocation to individual non-Treasury issuers",""
"USTR153969","2020-12-31","N","USTR",9,"USTR Account Profile","Modified Duration",4.592,""
"USTR153969","2020-12-31","N","USTR",10,"USTR Account Profile","Market Value",1.919,""
"USTR153969","2020-12-31","N","USTR",11,"USTR Account Profile","Inception Date","Jan 31 2018 12:00AM",""
"USTR153969","2020-12-31","N","USTR",12,"USTR Account Profile","Mandate","High Yield",""
"USTR153969","2020-12-31","N","USTR",13,"USTR Account Profile","Market Yield",5.851,""
"USTR153969","2020-12-31","N","USTR",14,"USTR Account Profile","Convexity",0.306,""
"USTR153969","2020-12-31","N","USTR",1,"USTR Attribution Summary","Annualized standard Deviation (Volatility) (%)",11.228,""
"USTR153969","2020-12-31","N","USTR",2,"USTR Attribution Summary","Minimum Periodic Return (%)",-14.787,""
"USTR153969","2020-12-31","N","USTR",3,"USTR Attribution Summary","Maximum Periodic Return (%)",5.37,""
"USTR153969","2020-12-31","N","USTR",4,"USTR Attribution Summary","Beta (Sensitivity to Benchmark)",1.128,""
"USTR153969","2020-12-31","N","USTR",5,"USTR Attribution Summary","R-Squared (%)",91.354,""
"USTR153969","2020-12-31","N","USTR",6,"USTR Attribution Summary","Correlation (%)",95.579,""
"USTR153969","2020-12-31","N","USTR",7,"USTR Attribution Summary","Annualized Tracking Error (bp)",252.728,""
"USTR153969","2020-12-31","N","USTR",8,"USTR Attribution Summary","Shortfall Frequency (%)",48.571,""
"USTR153969","2020-12-31","N","USTR",9,"USTR Attribution Summary","Average Shortfall (bp)",60.692,""
"USTR153969","2020-12-31","N","USTR",10,"USTR Attribution Summary","Downside Capture Ratio (%)",127.05,100
"USTR153969","2020-12-31","N","USTR",11,"USTR Attribution Summary","Annualized Total Return (%)",3.92,""
"USTR153969","2020-12-31","N","USTR",12,"USTR Attribution Summary","Average Periodic Return (bp)",37.529,""
"USTR153969","2020-12-31","N","USTR",13,"USTR Attribution Summary","Cumulative Total Return (%)",11.869,""
"USTR153969","2020-12-31","N","USTR",14,"USTR Attribution Summary","Excess Return Frequency (%)",51.429,""
"USTR153969","2020-12-31","N","USTR",15,"USTR Attribution Summary","Average Excess Return (bp)",25.145,""
"USTR153969","2020-12-31","N","USTR",16,"USTR Attribution Summary","Upside Capture Ratio (%)",101.638,100
"USTR153969","2020-12-31","N","USTR",17,"USTR Attribution Summary","Sharpe Ratio",0.198,""
"USTR153969","2020-12-31","N","USTR",18,"USTR Attribution Summary","Information Ratio",-0.903,""
"USTR153969","2020-12-31","N","USTR",1,"USTRCreditQualityBreakdown","AAA",0,0
"USTR153969","2020-12-31","N","USTR",2,"USTRCreditQualityBreakdown","AA",0,0
"USTR153969","2020-12-31","N","USTR",3,"USTRCreditQualityBreakdown","A",1.643,0
"USTR153969","2020-12-31","N","USTR",4,"USTRCreditQualityBreakdown","BBB",6.837,0
"USTR153969","2020-12-31","N","USTR",5,"USTRCreditQualityBreakdown","BB",47.365,54.668
"USTR153969","2020-12-31","N","USTR",6,"USTRCreditQualityBreakdown","B",36.886,32.323
"USTR153969","2020-12-31","N","USTR",7,"USTRCreditQualityBreakdown","CCC",3.382,12.09
"USTR153969","2020-12-31","N","USTR",8,"USTRCreditQualityBreakdown","CC",0,0.653
"USTR153969","2020-12-31","N","USTR",9,"USTRCreditQualityBreakdown","C",0.444,0.267
"USTR153969","2020-12-31","N","USTR",10,"USTRCreditQualityBreakdown","D",0,0
"USTR153969","2020-12-31","N","USTR",11,"USTRCreditQualityBreakdown","Not Rated        ",1.309,0
"USTR153969","2020-12-31","N","USTR",1,"USTRCMaturityExposure","0-1",0,0
"USTR153969","2020-12-31","N","USTR",2,"USTRCMaturityExposure","1-3",8.882,12.422
"USTR153969","2020-12-31","N","USTR",3,"USTRCMaturityExposure","3-5",31.966,27.24
"USTR153969","2020-12-31","N","USTR",4,"USTRCMaturityExposure","5-7",27.746,28.257
"USTR153969","2020-12-31","N","USTR",5,"USTRCMaturityExposure","7-10",27.111,23.114
"USTR153969","2020-12-31","N","USTR",6,"USTRCMaturityExposure","10-20",1.371,6.031
"USTR153969","2020-12-31","N","USTR",7,"USTRCMaturityExposure",20,0.792,2.935
"USTR153969","2020-12-31","N","USTR",1,"USTRSectorAllocation","Treasury",0,0
"USTR153969","2020-12-31","N","USTR",2,"USTRSectorAllocation","Agency",0,0
"USTR153969","2020-12-31","N","USTR",3,"USTRSectorAllocation","Local Authority",0,0
"USTR153969","2020-12-31","N","USTR",4,"USTRSectorAllocation","Sovereign",0,0
"USTR153969","2020-12-31","N","USTR",5,"USTRSectorAllocation","Supra-national",0,0
"USTR153969","2020-12-31","N","USTR",6,"USTRSectorAllocation","Industrial",81.577,88.273
"USTR153969","2020-12-31","N","USTR",7,"USTRSectorAllocation","Utility",6.575,2.77
"USTR153969","2020-12-31","N","USTR",8,"USTRSectorAllocation","Finance",7.421,8.957
"USTR153969","2020-12-31","N","USTR",9,"USTRSectorAllocation","MBS Pass thru",0,0
"USTR153969","2020-12-31","N","USTR",10,"USTRSectorAllocation","Asset Backed",2.294,0
"USTR153969","2020-12-31","N","USTR",11,"USTRSectorAllocation","CMBS",0,0
"USTR153969","2020-12-31","N","USTR",12,"USTRSectorAllocation","Covered",0,0
"USTR153969","2020-12-31","N","USTR",13,"USTRSectorAllocation","Other",0,0
"USTR153969","2020-12-31","N","USTR",14,"USTRSectorAllocation","CMO",0,0
"USTR1549","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR1549","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR1549","2020-12-31","N","USTR",3,"USTR Account Profile","Yield to Worst (%)",1.592,1.454
"USTR1549","2020-12-31","N","USTR",4,"USTR Account Profile","Number of Issues",173,11790
"USTR1549","2020-12-31","N","USTR",5,"USTR Account Profile","Benchmark Name","American Lung RL PPA Inv Benchmark",""
"USTR1549","2020-12-31","N","USTR",6,"USTR Account Profile","Quality","Investment Grade Only","Investment Grade Only"
"USTR1549","2020-12-31","N","USTR",7,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark"
"USTR1549","2020-12-31","N","USTR",8,"USTR Account Profile","Risk Controls","Max 10% allocation to 144A securities|Max 40% allocation to BBB rated securities|Max 5% allocation to individual non-Treasury issuers",""
"USTR1549","2020-12-31","N","USTR",9,"USTR Account Profile","Modified Duration",9.79,9.908
"USTR1549","2020-12-31","N","USTR",10,"USTR Account Profile","Market Value",2.606,4.748
"USTR1549","2020-12-31","N","USTR",11,"USTR Account Profile","Inception Date","Oct 31 2008 12:00AM",""
"USTR1549","2020-12-31","N","USTR",12,"USTR Account Profile","Mandate","Liability Driven Investing",""
"USTR1549","2020-12-31","N","USTR",13,"USTR Account Profile","Market Yield",2.936,2.831
