ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,SortOrder,Category,SecurityGroup,SecurityType,BookValue,MarketValue,GainOrLoss,PreTaxBookYield,PreTaxMarketYield,AfterTaxBookYield,AfterTaxMarketYield,TaxEquivalentBookYield,TaxEquivalentMarketYield,Coupon,EffectiveDuration,SecuritiesAtGainNumber,SecuritiesAtGainAmount,SecuritiesAtLossNumber,SecuritiesAtLossAmount,Weight,BenchmarkWeight,BenchmarkCoupon,YTW,BenchmarkYTW,ModifiedDuration,BenchmarkModifiedDuration,Convexity,BenchmarkConvexity,DailyReturn,BenchmarkDailyReturn,MTD,BenchmarkMTD,QTD,BenchmarkQTD,YTD,BenchmarkYTD,CummReturn,BenchmarkCummReturn,BenchmarkBookYield,BenchmarkMarketYield,BenchmarkEffectiveDuration,Liability,BenchmarkMarketValue
"USTR4090","2022-03-31","N","USTR",12,,,"CMBS",,3913629.28,,,,,,,,3.731,,,,,,16.52,1.97,3.055,5.46,3.26,4.12,4.82,0.24,0.33,-0.17,0.02,-2.67,-2.90,-4.70,-5.59,-4.70,-5.59,-1.52,-4.46,,,,,
"USTR4090","2022-03-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR4090","2022-03-31","N","USTR",14,,,"CMO",,1640131.35,,,,,,,,2.391,,,,,,6.92,0.00,0.000,3.03,0.00,6.89,0.00,0.73,0.00,-1.66,0.00,-1.76,0.00,-3.84,0.00,-3.84,0.00,-1.86,0.00,,,,,
"USTR4090","2022-03-31","N","USTR",15,,,"CLO / Other",,2005572.68,,,,,,,,2.419,,,,,,8.47,0.00,0.000,2.73,0.00,6.14,0.00,0.45,0.00,-0.57,0.00,-0.43,0.00,-0.96,0.00,-0.96,0.00,-0.11,0.00,,,,,
"USTR4090","2022-03-31","N","USTR",16,,,"TOTAL",,23685315.72,,,,,,,,3.073,,,,,,100.00,100.00,2.419,3.69,2.91,7.31,6.64,0.98,0.93,-0.21,0.07,-2.62,-2.78,-5.78,-5.93,-5.78,-5.93,-3.31,-4.15,,,,,
"USTR4091","2022-03-31","N","USTR",1,,,"Cash",,68404.19,,,,,,,,0.000,,,,,,1.30,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.00,,,,,
"USTR4091","2022-03-31","N","USTR",2,,,"Treasury",,5203817.80,,,,,,,,0.531,,,,,,98.70,100.00,1.262,2.12,2.25,1.71,1.85,0.04,0.05,0.00,-0.01,-1.26,-1.41,-2.29,-2.51,-2.29,-2.51,-2.73,-3.05,,,,,
"USTR4091","2022-03-31","N","USTR",3,,,"Agency",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR4091","2022-03-31","N","USTR",4,,,"Local Authority",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR4091","2022-03-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR4091","2022-03-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR4091","2022-03-31","N","USTR",7,,,"Industrial",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR4091","2022-03-31","N","USTR",8,,,"Utility",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR4091","2022-03-31","N","USTR",9,,,"Finance",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR4091","2022-03-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR4091","2022-03-31","N","USTR",11,,,"Asset Backed",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR4091","2022-03-31","N","USTR",12,,,"CMBS",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR4091","2022-03-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR4091","2022-03-31","N","USTR",14,,,"CMO",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR4091","2022-03-31","N","USTR",15,,,"CLO / Other",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR4091","2022-03-31","N","USTR",16,,,"TOTAL",,5272221.99,,,,,,,,0.524,,,,,,100.00,100.00,1.262,2.10,2.25,1.69,1.85,0.04,0.05,0.00,-0.01,-1.25,-1.41,-2.27,-2.51,-2.27,-2.51,-2.70,-3.05,,,,,
"USTR4115","2022-03-31","N","USTR",1,,,"Cash",,80050.82,,,,,,,,0.000,,,,,,0.36,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.00,,,,,
"USTR4115","2022-03-31","N","USTR",2,,,"Treasury",,4853643.64,,,,,,,,1.840,,,,,,21.55,39.76,1.586,2.46,2.41,12.04,6.67,2.06,0.99,0.19,0.07,-4.49,-3.11,-8.01,-5.58,-8.01,-5.58,-3.66,-3.67,,,,,
"USTR4115","2022-03-31","N","USTR",3,,,"Agency",,69638.65,,,,,,,,5.000,,,,,,0.31,2.14,1.724,4.54,2.56,14.99,3.89,3.16,0.32,0.68,0.04,-1.14,-2.37,-17.01,-4.24,-17.01,-4.24,-8.36,-3.85,,,,,
"USTR4115","2022-03-31","N","USTR",4,,,"Local Authority",,0.00,,,,,,,,0.000,,,,,,0.00,0.92,4.098,0.00,3.37,0.00,8.39,0.00,1.44,0.00,0.31,0.00,-4.64,0.00,-8.17,0.00,-8.17,0.00,-4.16,,,,,
"USTR4115","2022-03-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,1.03,4.142,0.00,3.68,0.00,9.87,0.00,1.82,0.00,0.06,0.00,-0.55,-4.58,-7.01,-4.58,-7.01,-4.07,-3.48,,,,,
"USTR4115","2022-03-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,1.39,1.428,0.00,2.45,0.00,3.59,0.00,0.20,0.00,0.02,0.00,-2.40,0.00,-4.05,0.00,-4.05,0.00,-3.93,,,,,
"USTR4115","2022-03-31","N","USTR",7,,,"Industrial",,2609780.28,,,,,,,,4.023,,,,,,11.59,14.89,3.660,3.93,3.59,8.73,8.80,1.41,1.48,0.05,0.11,-2.03,-2.47,-7.37,-8.03,-7.37,-8.03,-3.72,-4.10,,,,,
"USTR4115","2022-03-31","N","USTR",8,,,"Utility",,913921.75,,,,,,,,3.826,,,,,,4.06,2.05,3.634,3.61,3.72,8.67,9.93,1.70,1.73,0.26,0.27,-1.57,-2.55,-6.66,-8.80,-6.66,-8.80,-2.58,-4.50,,,,,
"USTR4115","2022-03-31","N","USTR",9,,,"Finance",,2208625.56,,,,,,,,3.520,,,,,,9.81,7.91,3.306,3.74,3.54,5.86,6.05,0.60,0.73,0.06,0.06,-2.63,-2.61,-6.44,-6.72,-6.44,-6.72,-4.25,-4.33,,,,,
"USTR4115","2022-03-31","N","USTR",10,,,"MBS Pass Thru",,3409952.34,,,,,,,,2.989,,,,,,15.14,27.64,2.607,3.39,2.99,4.94,5.71,0.47,0.66,0.01,0.03,-2.61,-2.60,-5.29,-4.97,-5.29,-4.97,-5.24,-4.92,,,,,
"USTR4115","2022-03-31","N","USTR",11,,,"Asset Backed",,1594646.96,,,,,,,,3.305,,,,,,7.08,0.30,1.200,3.73,2.81,2.45,2.15,0.09,0.08,-1.08,0.03,-1.69,-1.71,-3.08,-2.88,-3.08,-2.88,-2.41,-3.06,,,,,
"USTR4115","2022-03-31","N","USTR",12,,,"CMBS",,3521773.79,,,,,,,,3.740,,,,,,15.64,1.97,3.055,5.60,3.26,3.98,4.82,0.22,0.33,-0.13,0.02,-2.61,-2.90,-4.67,-5.59,-4.67,-5.59,-1.46,-4.46,,,,,
"USTR4115","2022-03-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR4115","2022-03-31","N","USTR",14,,,"CMO",,1520087.12,,,,,,,,2.403,,,,,,6.75,0.00,0.000,3.13,0.00,6.96,0.00,0.74,0.00,-1.67,0.00,-1.77,0.00,-3.90,0.00,-3.90,0.00,-2.29,0.00,,,,,
"USTR4115","2022-03-31","N","USTR",15,,,"CLO / Other",,1736015.52,,,,,,,,2.446,,,,,,7.71,0.00,0.000,2.78,0.00,5.93,0.00,0.42,0.00,-0.69,0.00,-0.54,0.00,-1.05,0.00,-1.05,0.00,-0.23,0.00,,,,,
"USTR4115","2022-03-31","N","USTR",16,,,"TOTAL",,22518136.44,,,,,,,,3.001,,,,,,100.00,100.00,2.419,3.59,2.91,7.05,6.64,0.94,0.93,-0.20,0.07,-2.65,-2.78,-5.85,-5.93,-5.85,-5.93,-3.35,-4.15,,,,,
"USTR4142","2022-03-31","N","USTR",1,,,"Cash",,4969515.14,,,,,,,,0.000,,,,,,4.47,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.00,,,,,
"USTR4142","2022-03-31","N","USTR",2,,,"Treasury",,35540051.64,,,,,,,,1.872,,,,,,31.98,39.76,1.586,2.46,2.41,10.33,6.67,1.67,0.99,0.14,0.07,-4.20,-3.11,-7.57,-5.58,-7.57,-5.58,-3.79,-3.67,,,,,
"USTR4142","2022-03-31","N","USTR",3,,,"Agency",,230343.23,,,,,,,,5.000,,,,,,0.21,2.14,1.724,4.54,2.56,14.99,3.89,3.16,0.32,0.68,0.04,-1.14,-2.37,-17.01,-4.24,-17.01,-4.24,-8.36,-3.85,,,,,
"USTR4142","2022-03-31","N","USTR",4,,,"Local Authority",,0.00,,,,,,,,0.000,,,,,,0.00,0.92,4.098,0.00,3.37,0.00,8.39,0.00,1.44,0.00,0.31,0.00,-4.64,0.00,-8.17,0.00,-8.17,0.00,-4.16,,,,,
"USTR4142","2022-03-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,1.03,4.142,0.00,3.68,0.00,9.87,0.00,1.82,0.00,0.06,0.00,-0.55,0.00,-7.01,0.00,-7.01,0.00,-3.48,,,,,
"USTR4142","2022-03-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,1.39,1.428,0.00,2.45,0.00,3.59,0.00,0.20,0.00,0.02,0.00,-2.40,0.00,-4.05,0.00,-4.05,0.00,-3.93,,,,,
"USTR4142","2022-03-31","N","USTR",7,,,"Industrial",,11081328.44,,,,,,,,4.131,,,,,,9.97,14.89,3.660,4.01,3.59,9.15,8.80,1.51,1.48,0.06,0.11,-2.08,-2.47,-7.79,-8.03,-7.79,-8.03,-3.99,-4.10,,,,,
"USTR4142","2022-03-31","N","USTR",8,,,"Utility",,4358247.50,,,,,,,,3.827,,,,,,3.92,2.05,3.634,3.61,3.72,8.64,9.93,1.70,1.73,0.26,0.27,-1.55,-2.55,-6.57,-8.80,-6.57,-8.80,-2.51,-4.50,,,,,
"USTR4142","2022-03-31","N","USTR",9,,,"Finance",,9329616.43,,,,,,,,3.468,,,,,,8.40,7.91,3.306,3.66,3.54,5.83,6.05,0.60,0.73,0.07,0.06,-2.44,-2.61,-6.18,-6.72,-6.18,-6.72,-4.02,-4.33,,,,,
"USTR4142","2022-03-31","N","USTR",10,,,"MBS Pass Thru",,18840949.00,,,,,,,,2.916,,,,,,16.95,27.64,2.607,3.41,2.99,5.14,5.71,0.51,0.66,0.00,0.03,-2.68,-2.60,-5.37,-4.97,-5.37,-4.97,-5.23,-4.92,,,,,
"USTR4142","2022-03-31","N","USTR",11,,,"Asset Backed",,7499567.35,,,,,,,,3.248,,,,,,6.75,0.30,1.200,3.37,2.81,1.87,2.15,0.06,0.08,-0.56,0.03,-1.22,-1.71,-1.99,-2.88,-1.99,-2.88,-1.42,-3.06,,,,,
"USTR4142","2022-03-31","N","USTR",12,,,"CMBS",,10420278.09,,,,,,,,3.665,,,,,,9.38,1.97,3.055,6.13,3.26,3.34,4.82,0.18,0.33,0.00,0.02,-2.67,-2.90,-4.20,-5.59,-4.20,-5.59,-2.07,-4.46,,,,,
"USTR4142","2022-03-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR4142","2022-03-31","N","USTR",14,,,"CMO",,3708880.89,,,,,,,,1.963,,,,,,3.34,0.00,0.000,2.86,0.00,5.77,0.00,0.56,0.00,-2.26,0.00,-2.27,0.00,-3.86,0.00,-3.86,0.00,-1.50,0.00,,,,,
"USTR4142","2022-03-31","N","USTR",15,,,"CLO / Other",,5149781.78,,,,,,,,2.186,,,,,,4.63,0.00,0.000,2.46,0.00,6.44,0.00,0.47,0.00,-0.48,0.00,-0.27,0.00,-0.74,0.00,-0.74,0.00,0.32,0.00,,,,,
"USTR4142","2022-03-31","N","USTR",16,,,"TOTAL",,111128559.51,,,,,,,,2.686,,,,,,100.00,100.00,2.419,3.23,2.91,6.88,6.64,0.96,0.93,-0.07,0.07,-2.77,-2.78,-5.81,-5.93,-5.81,-5.93,-3.40,-4.15,,,,,
"USTR415","2022-03-31","N","USTR",1,,,"Cash",,-178175.04,,,,,,,,0.000,,,,,,-0.17,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.00,,,,,
"USTR415","2022-03-31","N","USTR",2,,,"Treasury",,53067852.40,,,,,,,,0.955,,,,,,50.74,61.65,1.357,2.40,2.38,4.37,3.86,0.27,0.22,0.03,0.01,-2.71,-2.53,-4.43,-4.21,-4.43,-4.21,-4.02,-4.17,,,,,
"USTR415","2022-03-31","N","USTR",3,,,"Agency",,274178.97,,,,,,,,2.250,,,,,,0.26,3.85,1.548,3.20,2.50,8.21,3.15,0.76,0.16,0.58,0.02,-2.23,-2.14,-6.14,-3.73,-6.14,-3.73,-5.50,-3.81,,,,,
"USTR415","2022-03-31","N","USTR",4,,,"Local Authority",,0.00,,,,,,,,0.000,,,,,,0.00,0.68,2.707,0.00,2.75,0.00,4.15,0.00,0.25,0.00,0.05,0.00,-2.72,0.00,-4.52,0.00,-4.52,0.00,-3.99,,,,,
"USTR415","2022-03-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.92,3.872,0.00,3.06,0.00,4.76,0.00,0.32,0.00,-0.05,0.00,-1.18,-4.58,-4.40,-4.58,-4.40,-4.07,-3.04,,,,,
"USTR415","2022-03-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,2.68,1.406,0.00,2.45,0.00,3.51,0.00,0.19,0.00,0.02,0.00,-2.38,0.00,-4.00,0.00,-4.00,0.00,-3.96,,,,,
"USTR415","2022-03-31","N","USTR",7,,,"Industrial",,20287844.03,,,,,,,,3.381,,,,,,19.40,16.10,3.163,3.51,3.23,4.58,4.36,0.29,0.28,0.04,0.04,-2.20,-2.31,-5.04,-5.16,-5.04,-5.16,-3.39,-3.96,,,,,
"USTR415","2022-03-31","N","USTR",8,,,"Utility",,4489158.78,,,,,,,,3.700,,,,,,4.29,1.81,2.892,3.51,3.39,3.53,4.61,0.22,0.31,0.07,0.09,-1.93,-2.33,-3.60,-5.37,-3.60,-5.37,-2.15,-4.30,,,,,
"USTR415","2022-03-31","N","USTR",9,,,"Finance",,12319379.90,,,,,,,,3.119,,,,,,11.78,12.30,3.030,3.73,3.42,4.66,4.14,0.30,0.25,0.07,0.04,-2.65,-2.44,-5.76,-5.36,-5.76,-5.36,-4.36,-4.27,,,,,
"USTR415","2022-03-31","N","USTR",10,,,"MBS Pass Thru",,181546.27,,,,,,,,4.000,,,,,,0.17,0.00,0.000,2.91,0.00,3.20,0.00,0.15,0.00,-0.08,0.00,-1.73,0.00,-3.98,0.00,-3.98,0.00,-3.65,0.00,,,,,
"USTR415","2022-03-31","N","USTR",11,,,"Asset Backed",,2818092.75,,,,,,,,2.311,,,,,,2.69,0.00,0.000,3.73,0.00,3.27,0.00,0.14,0.00,-0.92,0.00,-2.25,0.00,-3.66,0.00,-3.66,0.00,-3.27,0.00,,,,,
"USTR415","2022-03-31","N","USTR",12,,,"CMBS",,7537393.88,,,,,,,,3.627,,,,,,7.21,0.00,0.000,5.37,0.00,3.81,0.00,0.23,0.00,0.05,0.00,-2.21,0.00,-4.93,0.00,-4.93,0.00,-2.79,0.00,,,,,
"USTR415","2022-03-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR415","2022-03-31","N","USTR",14,,,"CMO",,1033587.20,,,,,,,,2.112,,,,,,0.99,0.00,0.000,1.69,0.00,4.47,0.00,0.23,0.00,-1.31,0.00,-1.24,0.00,-2.19,0.00,-2.19,0.00,-1.01,0.00,,,,,
"USTR415","2022-03-31","N","USTR",15,,,"CLO / Other",,2757218.07,,,,,,,,2.061,,,,,,2.64,0.00,0.000,2.26,0.00,7.32,0.00,0.69,0.00,-0.35,0.00,-1.13,0.00,-1.60,0.00,-1.60,0.00,-0.42,0.00,,,,,
"USTR415","2022-03-31","N","USTR",16,,,"TOTAL",,104588077.20,,,,,,,,2.078,,,,,,100.00,100.00,1.911,3.06,2.68,4.43,3.96,0.28,0.23,-0.01,0.02,-2.45,-2.45,-4.17,-4.51,-4.17,-4.51,-3.13,-4.10,,,,,
"USTR416","2022-03-31","N","USTR",1,,,"Cash",,-110293.97,,,,,,,,0.000,,,,,,-0.59,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.00,,,,,
"USTR416","2022-03-31","N","USTR",2,,,"Treasury",,18711409.12,,,,,,,,0.843,,,,,,100.59,100.00,0.701,-0.41,2.62,11.39,11.99,1.98,2.07,-0.32,-0.29,-2.69,-2.69,-5.27,-5.16,-5.27,-5.16,4.57,4.78,,,,,
"USTR416","2022-03-31","N","USTR",3,,,"Agency",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR416","2022-03-31","N","USTR",4,,,"Local Authority",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR416","2022-03-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR416","2022-03-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR416","2022-03-31","N","USTR",7,,,"Industrial",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR416","2022-03-31","N","USTR",8,,,"Utility",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR416","2022-03-31","N","USTR",9,,,"Finance",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR416","2022-03-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR416","2022-03-31","N","USTR",11,,,"Asset Backed",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR416","2022-03-31","N","USTR",12,,,"CMBS",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR416","2022-03-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR416","2022-03-31","N","USTR",14,,,"CMO",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR416","2022-03-31","N","USTR",15,,,"CLO / Other",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR416","2022-03-31","N","USTR",16,,,"TOTAL",,18601115.15,,,,,,,,0.848,,,,,,100.00,100.00,0.701,-0.41,2.62,11.45,11.99,1.99,2.07,-0.32,-0.29,-2.69,-2.69,-5.27,-5.16,-5.27,-5.16,4.44,4.78,,,,,
"USTR4264","2022-03-31","N","USTR",1,,,"Cash",,136733.72,,,,,,,,0.000,,,,,,0.18,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.00,,,,,
"USTR4264","2022-03-31","N","USTR",2,,,"Treasury",,17253897.37,,,,,,,,0.212,,,,,,23.06,20.76,0.000,2.61,2.60,24.29,25.88,6.24,6.94,0.36,0.38,-6.32,-6.71,-13.20,-13.86,-13.20,-13.86,-1.49,-0.49,,,,,
"USTR4264","2022-03-31","N","USTR",3,,,"Agency",,573780.63,,,,,,,,4.236,,,,,,0.77,0.00,0.000,3.99,0.00,14.04,0.00,2.62,0.00,0.21,0.00,-1.80,0.00,-12.44,0.00,-12.44,0.00,-5.81,0.00,,,,,
"USTR4264","2022-03-31","N","USTR",4,,,"Local Authority",,638656.02,,,,,,,,6.723,,,,,,0.85,0.00,0.000,4.16,0.00,11.92,0.00,1.99,0.00,0.35,0.00,-6.06,0.00,-10.39,0.00,-10.39,0.00,-4.24,0.00,,,,,
"USTR4264","2022-03-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR4264","2022-03-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR4264","2022-03-31","N","USTR",7,,,"Industrial",,22205433.43,,,,,,,,3.661,,,,,,29.68,55.12,3.405,3.48,3.17,11.36,9.44,2.08,1.57,0.21,0.14,-2.25,-2.45,-8.78,-7.69,-8.78,-7.69,-3.83,-3.87,,,,,
"USTR4264","2022-03-31","N","USTR",8,,,"Utility",,12196957.98,,,,,,,,3.916,,,,,,16.30,11.84,4.082,3.71,3.65,10.99,10.77,1.92,1.85,0.36,0.30,-2.55,-2.77,-9.28,-9.26,-9.28,-9.26,-4.52,-4.52,,,,,
"USTR4264","2022-03-31","N","USTR",9,,,"Finance",,14528726.29,,,,,,,,3.007,,,,,,19.42,12.27,3.740,3.44,3.32,6.78,8.74,0.75,1.36,0.12,0.13,-2.76,-2.69,-7.10,-8.12,-7.10,-8.12,-4.63,-4.61,,,,,
"USTR4264","2022-03-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,,,,,
"USTR4264","2022-03-31","N","USTR",11,,,"Asset Backed",,921808.21,,,,,,,,2.942,,,,,,1.23,0.00,0.000,4.04,0.00,4.13,0.00,0.18,0.00,-0.79,0.00,-1.89,0.00,-3.01,0.00,-3.01,0.00,-3.07,0.00,,,,,
"USTR4264","2022-03-31","N","USTR",12,,,"CMBS",,3847908.45,,,,,,,,3.536,,,,,,5.14,0.00,0.000,5.00,0.00,5.90,0.00,0.44,0.00,-0.30,0.00,-4.03,0.00,-6.75,0.00,-6.75,0.00,-4.73,0.00,,,,,
"USTR4264","2022-03-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR4264","2022-03-31","N","USTR",14,,,"CMO",,499203.75,,,,,,,,3.360,,,,,,0.67,0.00,0.000,2.75,0.00,4.37,0.00,0.26,0.00,-2.17,0.00,-2.03,0.00,-4.17,0.00,-4.17,0.00,-2.72,0.00,,,,,
